  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.087   0.162   0.004   0.237   0.039   0.001   0.022
   0.025   5.000   0.087   0.156   0.004   0.245   0.037   0.001   0.021
   0.050   4.000   0.087   0.150   0.004   0.254   0.035   0.001   0.020
   0.075   4.000   0.088   0.146   0.004   0.265   0.033   0.001   0.018
   0.100   4.000   0.090   0.141   0.005   0.275   0.032   0.002   0.017
   0.125   4.000   0.091   0.137   0.005   0.285   0.030   0.002   0.015
   0.150   4.000   0.092   0.132   0.006   0.292   0.028   0.002   0.014
   0.175   4.000   0.092   0.127   0.006   0.296   0.027   0.002   0.012
   0.200   4.000   0.092   0.123   0.006   0.299   0.026   0.002   0.012
   0.225   4.000   0.091   0.120   0.006   0.300   0.025   0.003   0.012
   0.250   4.000   0.090   0.117   0.006   0.302   0.025   0.003   0.013
   0.275   4.000   0.089   0.114   0.006   0.304   0.024   0.003   0.015
   0.300   4.000   0.088   0.112   0.006   0.305   0.024   0.003   0.018
   0.325   4.000   0.087   0.111   0.006   0.307   0.024   0.003   0.022
   0.350   4.000   0.085   0.110   0.006   0.308   0.023   0.003   0.027
   0.375   5.000   0.084   0.109   0.006   0.309   0.023   0.003   0.033
   0.400   5.000   0.083   0.108   0.006   0.310   0.023   0.003   0.039
   0.425   5.000   0.082   0.107   0.006   0.311   0.023   0.003   0.046
   0.450   6.000   0.080   0.107   0.005   0.312   0.023   0.003   0.054
   0.475   6.000   0.079   0.106   0.005   0.312   0.023   0.003   0.062
   0.500   6.000   0.077   0.105   0.005   0.312   0.023   0.003   0.071
   0.525   6.000   0.075   0.105   0.005   0.312   0.023   0.003   0.079
   0.550   6.000   0.073   0.104   0.004   0.312   0.023   0.003   0.089
   0.575   6.000   0.071   0.103   0.004   0.311   0.023   0.003   0.098
   0.600   6.000   0.069   0.102   0.004   0.310   0.023   0.003   0.108
   0.625   6.000   0.067   0.101   0.004   0.309   0.023   0.003   0.118
   0.650   6.000   0.064   0.100   0.003   0.308   0.023   0.003   0.127
   0.675   6.000   0.062   0.099   0.003   0.307   0.023   0.003   0.137
   0.700   6.000   0.060   0.098   0.003   0.306   0.023   0.003   0.147
   0.725   7.000   0.058   0.097   0.003   0.304   0.023   0.003   0.157
   0.750   7.000   0.056   0.095   0.003   0.302   0.023   0.003   0.167
   0.775   8.000   0.054   0.094   0.002   0.301   0.023   0.003   0.176
   0.800   8.000   0.052   0.093   0.002   0.299   0.024   0.003   0.186
   0.825   8.000   0.050   0.091   0.002   0.297   0.024   0.003   0.195
   0.850   8.000   0.048   0.090   0.002   0.295   0.024   0.003   0.204
   0.875   8.000   0.046   0.088   0.002   0.293   0.024   0.003   0.213
   0.900   8.000   0.045   0.086   0.002   0.291   0.025   0.002   0.222
   0.925   8.000   0.043   0.085   0.002   0.289   0.025   0.002   0.231
   0.950   8.000   0.042   0.083   0.002   0.287   0.025   0.002   0.239
   0.975   8.000   0.040   0.082   0.001   0.284   0.026   0.002   0.247
   1.000   8.000   0.039   0.079   0.001   0.281   0.026   0.002   0.253
