TEXTURE AT STRAIN =    0.8500
   2.246   2.514   0.165  <-- length of phase ellipsoid axes
  152.13    2.38 -103.28  <-- Euler angles (deg) of phase ellipsoid axes
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
  144.06   25.31 -138.29   0.0003500
