  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.277   0.115   0.000   0.008   0.000   0.172
   0.025   6.000   0.000   0.270   0.114   0.000   0.006   0.000   0.172
   0.050   7.000   0.000   0.263   0.113   0.000   0.005   0.000   0.174
   0.075   7.000   0.000   0.257   0.113   0.000   0.004   0.000   0.179
   0.100   8.000   0.000   0.251   0.112   0.000   0.003   0.000   0.185
   0.125   8.000   0.000   0.246   0.112   0.000   0.003   0.000   0.192
   0.150   8.000   0.000   0.242   0.112   0.000   0.002   0.000   0.201
   0.175   8.000   0.000   0.238   0.113   0.000   0.002   0.000   0.210
   0.200   8.000   0.000   0.235   0.113   0.000   0.002   0.000   0.220
   0.225   8.000   0.000   0.232   0.114   0.000   0.001   0.000   0.231
   0.250   8.000   0.000   0.230   0.116   0.000   0.001   0.000   0.241
   0.275   8.000   0.000   0.229   0.118   0.000   0.001   0.000   0.251
   0.300   8.000   0.000   0.228   0.119   0.000   0.001   0.000   0.261
   0.325   8.000   0.000   0.226   0.122   0.000   0.001   0.000   0.271
   0.350   8.000   0.000   0.226   0.124   0.000   0.001   0.000   0.279
   0.375   8.000   0.000   0.225   0.127   0.000   0.001   0.000   0.288
   0.400   9.000   0.000   0.224   0.129   0.000   0.000   0.000   0.296
   0.425   9.000   0.000   0.224   0.132   0.000   0.000   0.000   0.303
   0.450   9.000   0.000   0.224   0.135   0.000   0.000   0.000   0.310
   0.475   9.000   0.000   0.223   0.137   0.000   0.000   0.000   0.316
   0.500   9.000   0.000   0.223   0.140   0.000   0.000   0.000   0.322
   0.525   9.000   0.000   0.222   0.143   0.000   0.000   0.000   0.328
   0.550   9.000   0.000   0.222   0.146   0.000   0.000   0.000   0.333
   0.575   9.000   0.000   0.222   0.148   0.000   0.000   0.000   0.337
   0.600   9.000   0.000   0.222   0.151   0.000   0.000   0.000   0.342
   0.625   9.000   0.000   0.221   0.153   0.000   0.000   0.000   0.346
   0.650   9.000   0.000   0.221   0.155   0.000   0.000   0.000   0.349
   0.675   9.000   0.000   0.221   0.158   0.000   0.000   0.000   0.353
   0.700   9.000   0.000   0.220   0.160   0.000   0.000   0.000   0.356
   0.725   9.000   0.000   0.220   0.162   0.000   0.000   0.000   0.359
   0.750   9.000   0.000   0.220   0.164   0.000   0.000   0.000   0.362
   0.775   9.000   0.000   0.220   0.166   0.000   0.000   0.000   0.364
   0.800   9.000   0.000   0.220   0.167   0.000   0.000   0.000   0.367
   0.825   9.000   0.000   0.219   0.169   0.000   0.000   0.000   0.369
   0.850   9.000   0.000   0.219   0.171   0.000   0.000   0.000   0.371
   0.875   9.000   0.000   0.219   0.172   0.000   0.000   0.000   0.373
   0.900   9.000   0.000   0.219   0.174   0.000   0.000   0.000   0.375
   0.925   9.000   0.000   0.219   0.175   0.000   0.000   0.000   0.376
   0.950   9.000   0.000   0.219   0.176   0.000   0.000   0.000   0.378
   0.975   9.000   0.000   0.219   0.178   0.000   0.000   0.000   0.380
   1.000   9.000   0.000   0.218   0.178   0.000   0.000   0.000   0.380
