  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.107   0.007   0.184   0.163   0.000   0.023
   0.025   5.000   0.103   0.007   0.185   0.161   0.000   0.021
   0.050   5.000   0.100   0.007   0.186   0.159   0.000   0.020
   0.075   5.000   0.098   0.006   0.190   0.157   0.000   0.019
   0.100   4.000   0.097   0.006   0.195   0.156   0.000   0.019
   0.125   4.000   0.095   0.006   0.202   0.155   0.000   0.019
   0.150   4.000   0.095   0.005   0.211   0.155   0.000   0.019
   0.175   4.000   0.094   0.005   0.220   0.154   0.000   0.020
   0.200   5.000   0.094   0.005   0.230   0.153   0.000   0.021
   0.225   5.000   0.094   0.005   0.238   0.152   0.000   0.022
   0.250   5.000   0.093   0.004   0.245   0.152   0.000   0.024
   0.275   6.000   0.092   0.004   0.251   0.151   0.000   0.027
   0.300   6.000   0.092   0.004   0.255   0.151   0.000   0.030
   0.325   6.000   0.091   0.004   0.258   0.151   0.000   0.034
   0.350   6.000   0.091   0.004   0.260   0.152   0.000   0.039
   0.375   6.000   0.090   0.004   0.262   0.153   0.000   0.045
   0.400   6.000   0.090   0.004   0.263   0.154   0.000   0.052
   0.425   6.000   0.089   0.004   0.264   0.155   0.000   0.060
   0.450   6.000   0.088   0.004   0.265   0.156   0.000   0.068
   0.475   6.000   0.087   0.004   0.265   0.156   0.000   0.077
   0.500   6.000   0.086   0.005   0.264   0.157   0.000   0.086
   0.525   6.000   0.084   0.005   0.264   0.157   0.000   0.096
   0.550   6.000   0.083   0.005   0.263   0.157   0.000   0.106
   0.575   6.000   0.081   0.005   0.261   0.157   0.000   0.116
   0.600   6.000   0.079   0.005   0.260   0.156   0.000   0.127
   0.625   6.000   0.077   0.005   0.258   0.156   0.000   0.138
   0.650   6.000   0.074   0.005   0.256   0.156   0.000   0.148
   0.675   6.000   0.072   0.005   0.254   0.155   0.000   0.159
   0.700   6.000   0.070   0.005   0.252   0.154   0.000   0.169
   0.725   6.000   0.067   0.005   0.249   0.154   0.000   0.180
   0.750   6.000   0.065   0.004   0.247   0.153   0.000   0.190
   0.775   6.000   0.062   0.004   0.244   0.152   0.000   0.200
   0.800   7.000   0.060   0.004   0.241   0.152   0.000   0.210
   0.825   8.000   0.057   0.004   0.239   0.151   0.000   0.220
   0.850   8.000   0.055   0.004   0.236   0.151   0.000   0.229
   0.875   8.000   0.053   0.004   0.233   0.150   0.000   0.238
   0.900   8.000   0.050   0.003   0.231   0.150   0.000   0.247
   0.925   8.000   0.048   0.003   0.227   0.149   0.000   0.254
   0.950   8.000   0.045   0.003   0.223   0.148   0.000   0.261
   0.975   8.000   0.043   0.003   0.219   0.147   0.000   0.267
   1.000   9.000   0.041   0.002   0.216   0.146   0.000   0.273
