  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.000   0.211   0.037   0.000   0.352   0.025   0.013
   0.025   4.000   0.000   0.206   0.040   0.000   0.361   0.027   0.010
   0.050   4.000   0.000   0.198   0.042   0.000   0.364   0.027   0.009
   0.075   4.000   0.000   0.186   0.040   0.000   0.355   0.024   0.009
   0.100   4.000   0.000   0.175   0.039   0.000   0.346   0.021   0.011
   0.125   4.000   0.000   0.167   0.039   0.000   0.338   0.020   0.013
   0.150   4.000   0.000   0.160   0.038   0.000   0.331   0.018   0.016
   0.175   4.000   0.000   0.154   0.039   0.000   0.325   0.017   0.019
   0.200   4.000   0.000   0.148   0.039   0.000   0.320   0.016   0.022
   0.225   4.000   0.000   0.144   0.040   0.000   0.315   0.016   0.025
   0.250   3.000   0.000   0.140   0.040   0.000   0.311   0.015   0.029
   0.275   3.000   0.000   0.137   0.041   0.000   0.307   0.015   0.032
   0.300   3.000   0.000   0.134   0.042   0.000   0.304   0.014   0.036
   0.325   3.000   0.000   0.132   0.043   0.000   0.302   0.014   0.040
   0.350   3.000   0.000   0.130   0.044   0.000   0.300   0.014   0.045
   0.375   4.000   0.000   0.128   0.045   0.000   0.299   0.014   0.049
   0.400   5.000   0.000   0.127   0.046   0.000   0.299   0.013   0.054
   0.425   5.000   0.000   0.125   0.047   0.000   0.298   0.013   0.059
   0.450   5.000   0.000   0.124   0.048   0.000   0.298   0.013   0.065
   0.475   5.000   0.000   0.123   0.048   0.000   0.299   0.013   0.071
   0.500   5.000   0.000   0.122   0.049   0.000   0.299   0.013   0.077
   0.525   5.000   0.000   0.121   0.049   0.000   0.300   0.012   0.083
   0.550   5.000   0.000   0.120   0.049   0.000   0.300   0.012   0.089
   0.575   5.000   0.000   0.118   0.049   0.000   0.301   0.012   0.096
   0.600   5.000   0.000   0.117   0.049   0.000   0.302   0.012   0.103
   0.625   6.000   0.000   0.116   0.049   0.000   0.303   0.011   0.110
   0.650   6.000   0.000   0.115   0.048   0.000   0.304   0.011   0.117
   0.675   6.000   0.000   0.114   0.047   0.000   0.304   0.011   0.125
   0.700   7.000   0.000   0.113   0.047   0.000   0.305   0.011   0.132
   0.725   8.000   0.000   0.111   0.046   0.000   0.305   0.011   0.140
   0.750   8.000   0.000   0.110   0.045   0.001   0.305   0.010   0.148
   0.775   8.000   0.000   0.109   0.044   0.001   0.305   0.010   0.156
   0.800   8.000   0.000   0.108   0.042   0.001   0.305   0.010   0.163
   0.825   8.000   0.000   0.106   0.041   0.001   0.305   0.010   0.171
   0.850   8.000   0.000   0.105   0.040   0.001   0.305   0.010   0.179
   0.875   8.000   0.000   0.103   0.039   0.001   0.305   0.009   0.186
   0.900   8.000   0.000   0.102   0.037   0.001   0.304   0.009   0.194
   0.925   8.000   0.000   0.101   0.036   0.001   0.304   0.009   0.202
   0.950   8.000   0.000   0.099   0.035   0.001   0.303   0.009   0.209
   0.975   8.000   0.000   0.098   0.033   0.001   0.302   0.009   0.216
   1.000   8.000   0.000   0.097   0.032   0.001   0.301   0.009   0.223
