TEXTURE AT STRAIN =    0.2500
   1.227   1.428   0.557  <-- length of phase ellipsoid axes
 -149.76    2.84 -176.00  <-- Euler angles (deg) of phase ellipsoid axes
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
  124.61   45.37 -131.32   0.0003500
