TEXTURE AT STRAIN =    1.0000
   2.451   2.925   0.128  <-- length of phase ellipsoid axes
  138.55   18.69 -171.64  <-- Euler angles (deg) of phase ellipsoid axes
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
  141.96   16.69 -143.78   0.0003500
