  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.012   0.001   0.215   0.030   0.238   0.000   0.043
   0.025   5.000   0.010   0.002   0.211   0.031   0.242   0.000   0.038
   0.050   5.000   0.009   0.003   0.208   0.032   0.247   0.000   0.034
   0.075   4.000   0.008   0.003   0.206   0.034   0.251   0.000   0.030
   0.100   4.000   0.007   0.005   0.203   0.036   0.257   0.000   0.027
   0.125   3.000   0.006   0.006   0.201   0.038   0.262   0.000   0.024
   0.150   3.000   0.005   0.008   0.200   0.041   0.269   0.000   0.021
   0.175   3.000   0.004   0.010   0.198   0.044   0.276   0.000   0.018
   0.200   3.000   0.004   0.012   0.197   0.047   0.283   0.000   0.015
   0.225   4.000   0.003   0.015   0.196   0.049   0.290   0.000   0.013
   0.250   4.000   0.003   0.018   0.194   0.052   0.297   0.000   0.012
   0.275   4.000   0.002   0.022   0.192   0.054   0.304   0.000   0.011
   0.300   4.000   0.002   0.026   0.190   0.056   0.311   0.000   0.011
   0.325   4.000   0.002   0.030   0.187   0.057   0.317   0.000   0.012
   0.350   4.000   0.001   0.034   0.184   0.057   0.322   0.000   0.014
   0.375   4.000   0.001   0.039   0.180   0.057   0.327   0.000   0.017
   0.400   4.000   0.001   0.044   0.175   0.056   0.331   0.000   0.021
   0.425   4.000   0.001   0.049   0.169   0.055   0.333   0.000   0.026
   0.450   4.000   0.001   0.054   0.161   0.053   0.333   0.000   0.033
   0.475   5.000   0.000   0.059   0.153   0.049   0.329   0.000   0.039
   0.500   5.000   0.000   0.063   0.145   0.046   0.324   0.000   0.044
   0.525   5.000   0.000   0.066   0.138   0.042   0.319   0.000   0.048
   0.550   6.000   0.000   0.069   0.133   0.039   0.316   0.000   0.051
   0.575   6.000   0.000   0.071   0.130   0.037   0.313   0.000   0.054
   0.600   6.000   0.000   0.073   0.127   0.035   0.311   0.000   0.057
   0.625   6.000   0.000   0.074   0.125   0.033   0.311   0.000   0.060
   0.650   6.000   0.000   0.075   0.123   0.032   0.311   0.000   0.064
   0.675   6.000   0.000   0.076   0.122   0.031   0.311   0.000   0.067
   0.700   6.000   0.000   0.077   0.120   0.030   0.311   0.000   0.072
   0.725   6.000   0.000   0.077   0.119   0.029   0.312   0.000   0.076
   0.750   6.000   0.000   0.078   0.117   0.028   0.313   0.000   0.081
   0.775   6.000   0.000   0.078   0.115   0.027   0.314   0.000   0.087
   0.800   6.000   0.000   0.078   0.113   0.026   0.314   0.000   0.093
   0.825   6.000   0.000   0.077   0.111   0.026   0.315   0.000   0.099
   0.850   6.000   0.000   0.077   0.109   0.025   0.315   0.000   0.106
   0.875   6.000   0.000   0.076   0.107   0.025   0.316   0.000   0.113
   0.900   6.000   0.000   0.076   0.105   0.024   0.316   0.000   0.120
   0.925   7.000   0.000   0.075   0.102   0.024   0.316   0.000   0.127
   0.950   7.000   0.000   0.074   0.100   0.023   0.316   0.000   0.134
   0.975   7.000   0.000   0.073   0.097   0.023   0.315   0.000   0.142
   1.000   7.000   0.000   0.072   0.095   0.023   0.315   0.000   0.150
