TEXTURE AT STRAIN =    0.1000
   1.076   1.155   0.796  <-- length of phase ellipsoid axes
 -168.05    3.12 -164.04  <-- Euler angles (deg) of phase ellipsoid axes
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
  117.06   41.50 -119.98   0.0003500
