  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.137   0.139   0.278
   0.025  21.000   0.139   0.142   0.283
   0.050  21.000   0.139   0.145   0.286
   0.075  21.000   0.139   0.146   0.289
   0.100  21.000   0.139   0.147   0.290
   0.125  21.000   0.139   0.148   0.290
   0.150  21.000   0.138   0.147   0.289
   0.175  21.000   0.136   0.147   0.287
   0.200  23.000   0.135   0.145   0.284
   0.225  23.000   0.133   0.143   0.280
   0.250  23.000   0.130   0.141   0.276
   0.275  23.000   0.128   0.138   0.270
   0.300  23.000   0.125   0.135   0.265
   0.325  21.000   0.122   0.132   0.258
   0.350  21.000   0.119   0.129   0.252
   0.375  21.000   0.116   0.126   0.246
   0.400  21.000   0.113   0.123   0.240
   0.425  21.000   0.110   0.119   0.233
   0.450  21.000   0.107   0.116   0.227
   0.475  21.000   0.104   0.113   0.222
   0.500  21.000   0.102   0.111   0.216
   0.525  20.000   0.099   0.108   0.211
   0.550  19.000   0.097   0.105   0.206
   0.575  19.000   0.095   0.103   0.201
   0.600  19.000   0.093   0.101   0.197
   0.625  19.000   0.091   0.099   0.193
   0.650  19.000   0.089   0.097   0.189
   0.675  19.000   0.088   0.095   0.185
   0.700  19.000   0.086   0.093   0.182
   0.725  19.000   0.085   0.091   0.179
   0.750  19.000   0.084   0.090   0.176
   0.775  19.000   0.082   0.089   0.174
   0.800  20.000   0.081   0.087   0.171
   0.825  20.000   0.080   0.086   0.169
   0.850  20.000   0.079   0.085   0.167
   0.875  20.000   0.078   0.084   0.165
   0.900  20.000   0.077   0.083   0.163
   0.925  20.000   0.077   0.083   0.163
   0.950  20.000   0.078   0.083   0.163
   0.975  20.000   0.078   0.083   0.163
   1.000  20.000   0.078   0.083   0.163
