TEXTURE AT STRAIN =    0.8000
   1.950   2.566   0.187  <-- length of phase ellipsoid axes
 -175.16    0.82 -124.48  <-- Euler angles (deg) of phase ellipsoid axes
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
  139.95   48.64 -137.02   0.0003500
