TEXTURE AT STRAIN =    0.7500
   1.869   2.454   0.205  <-- length of phase ellipsoid axes
 -177.63    0.91 -121.91  <-- Euler angles (deg) of phase ellipsoid axes
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
  139.89   48.73 -137.00   0.0003500
