TEXTURE AT STRAIN =    0.5500
   1.573   2.005   0.302  <-- length of phase ellipsoid axes
  168.08    1.60 -106.85  <-- Euler angles (deg) of phase ellipsoid axes
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
  139.76   48.50 -137.02   0.0003500
