TEXTURE AT STRAIN =    0.5000
   1.507   1.894   0.335  <-- length of phase ellipsoid axes
  164.23    1.93 -102.68  <-- Euler angles (deg) of phase ellipsoid axes
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
  139.75   48.14 -137.03   0.0003500
