  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  18.000   0.113   0.121   0.237
   0.025  20.000   0.116   0.125   0.246
   0.050  20.000   0.120   0.129   0.253
   0.075  20.000   0.122   0.132   0.259
   0.100  20.000   0.124   0.134   0.263
   0.125  21.000   0.125   0.136   0.266
   0.150  22.000   0.126   0.137   0.267
   0.175  22.000   0.126   0.137   0.267
   0.200  23.000   0.125   0.136   0.266
   0.225  23.000   0.124   0.135   0.264
   0.250  23.000   0.123   0.133   0.261
   0.275  23.000   0.121   0.132   0.257
   0.300  23.000   0.119   0.129   0.253
   0.325  23.000   0.117   0.127   0.248
   0.350  23.000   0.115   0.124   0.243
   0.375  23.000   0.112   0.122   0.238
   0.400  23.000   0.110   0.119   0.233
   0.425  23.000   0.108   0.116   0.227
   0.450  22.000   0.105   0.113   0.222
   0.475  21.000   0.103   0.111   0.217
   0.500  21.000   0.100   0.108   0.212
   0.525  21.000   0.098   0.106   0.207
   0.550  21.000   0.096   0.103   0.202
   0.575  21.000   0.094   0.101   0.198
   0.600  21.000   0.092   0.099   0.194
   0.625  21.000   0.090   0.097   0.190
   0.650  21.000   0.089   0.095   0.186
   0.675  21.000   0.087   0.093   0.182
   0.700  21.000   0.085   0.091   0.178
   0.725  21.000   0.084   0.089   0.175
   0.750  21.000   0.082   0.087   0.172
   0.775  21.000   0.081   0.086   0.169
   0.800  21.000   0.079   0.084   0.166
   0.825  21.000   0.078   0.083   0.163
   0.850  21.000   0.077   0.081   0.160
   0.875  21.000   0.075   0.080   0.157
   0.900  21.000   0.074   0.078   0.154
   0.925  21.000   0.072   0.077   0.152
   0.950  21.000   0.071   0.076   0.149
   0.975  21.000   0.070   0.075   0.146
   1.000  23.000   0.069   0.074   0.145
