TEXTURE AT STRAIN =    0.7000
   1.889   2.330   0.213  <-- length of phase ellipsoid axes
  148.70    2.56 -112.46  <-- Euler angles (deg) of phase ellipsoid axes
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
  138.75   46.57 -137.03   0.0003500
