TEXTURE AT STRAIN =    0.1000
   1.110   1.161   0.766  <-- length of phase ellipsoid axes
  135.66    6.28 -138.35  <-- Euler angles (deg) of phase ellipsoid axes
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
  115.91   28.41 -114.84   0.0003500
