TEXTURE AT STRAIN =    1.0000
   2.391   2.993   0.129  <-- length of phase ellipsoid axes
  150.78    1.58 -111.03  <-- Euler angles (deg) of phase ellipsoid axes
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
  138.53   47.99 -137.28   0.0003500
