  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  12.000   0.000   0.000   0.000   0.016   0.000   0.004   0.414
   0.025  13.000   0.000   0.000   0.000   0.018   0.000   0.005   0.403
   0.050  11.000   0.000   0.000   0.000   0.020   0.000   0.005   0.395
   0.075  11.000   0.000   0.000   0.000   0.022   0.000   0.006   0.391
   0.100  11.000   0.000   0.000   0.000   0.024   0.000   0.007   0.390
   0.125  11.000   0.000   0.000   0.000   0.026   0.000   0.008   0.392
   0.150  11.000   0.000   0.000   0.000   0.028   0.000   0.008   0.398
   0.175  11.000   0.000   0.000   0.000   0.031   0.000   0.010   0.405
   0.200  11.000   0.000   0.000   0.000   0.034   0.000   0.011   0.415
   0.225  11.000   0.000   0.000   0.000   0.038   0.000   0.012   0.426
   0.250  11.000   0.000   0.000   0.000   0.042   0.000   0.014   0.438
   0.275  11.000   0.000   0.001   0.000   0.046   0.000   0.016   0.450
   0.300  11.000   0.000   0.001   0.000   0.050   0.000   0.018   0.461
   0.325  11.000   0.000   0.002   0.000   0.055   0.000   0.021   0.472
   0.350  11.000   0.000   0.002   0.000   0.061   0.000   0.023   0.481
   0.375  11.000   0.000   0.003   0.000   0.066   0.000   0.026   0.490
   0.400  11.000   0.000   0.004   0.000   0.071   0.000   0.030   0.496
   0.425  11.000   0.000   0.005   0.000   0.077   0.000   0.033   0.502
   0.450  11.000   0.000   0.006   0.001   0.083   0.000   0.037   0.505
   0.475  12.000   0.000   0.008   0.001   0.088   0.000   0.041   0.508
   0.500  12.000   0.000   0.009   0.001   0.093   0.000   0.045   0.509
   0.525  12.000   0.000   0.010   0.001   0.098   0.000   0.049   0.509
   0.550  12.000   0.000   0.012   0.002   0.103   0.000   0.053   0.508
   0.575  12.000   0.000   0.013   0.002   0.108   0.000   0.057   0.506
   0.600  12.000   0.000   0.015   0.003   0.112   0.000   0.060   0.504
   0.625  12.000   0.000   0.016   0.003   0.116   0.000   0.064   0.502
   0.650  11.000   0.000   0.017   0.004   0.119   0.000   0.068   0.500
   0.675  11.000   0.000   0.018   0.004   0.123   0.000   0.071   0.497
   0.700  11.000   0.000   0.020   0.005   0.126   0.000   0.075   0.495
   0.725  11.000   0.000   0.021   0.005   0.128   0.000   0.078   0.493
   0.750  11.000   0.000   0.022   0.006   0.131   0.000   0.081   0.490
   0.775  11.000   0.000   0.022   0.007   0.134   0.000   0.084   0.488
   0.800  11.000   0.000   0.023   0.007   0.136   0.000   0.086   0.486
   0.825  12.000   0.000   0.024   0.008   0.138   0.000   0.089   0.484
   0.850  12.000   0.000   0.025   0.008   0.140   0.000   0.092   0.482
   0.875  12.000   0.000   0.025   0.009   0.141   0.000   0.094   0.480
   0.900  12.000   0.000   0.026   0.010   0.143   0.000   0.096   0.478
   0.925  12.000   0.000   0.027   0.010   0.145   0.000   0.098   0.477
   0.950  12.000   0.000   0.027   0.011   0.146   0.000   0.100   0.473
   0.975  12.000   0.000   0.028   0.011   0.146   0.000   0.102   0.469
   1.000  12.000   0.000   0.028   0.012   0.147   0.000   0.103   0.466
