  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.035   0.104   0.027   0.322   0.000   0.043
   0.025   6.000   0.000   0.036   0.093   0.027   0.307   0.000   0.048
   0.050   6.000   0.000   0.035   0.086   0.028   0.295   0.000   0.052
   0.075   6.000   0.000   0.035   0.080   0.029   0.284   0.000   0.057
   0.100   6.000   0.000   0.034   0.075   0.030   0.276   0.000   0.062
   0.125   6.000   0.000   0.034   0.072   0.031   0.269   0.000   0.067
   0.150   6.000   0.000   0.034   0.070   0.032   0.263   0.000   0.072
   0.175   6.000   0.000   0.034   0.068   0.032   0.259   0.000   0.077
   0.200   6.000   0.000   0.034   0.068   0.032   0.255   0.000   0.082
   0.225   6.000   0.000   0.034   0.067   0.032   0.253   0.000   0.088
   0.250   6.000   0.000   0.034   0.067   0.032   0.251   0.000   0.094
   0.275   7.000   0.000   0.035   0.067   0.032   0.250   0.000   0.100
   0.300   7.000   0.000   0.035   0.067   0.032   0.249   0.000   0.106
   0.325   7.000   0.000   0.035   0.068   0.031   0.250   0.000   0.113
   0.350   7.000   0.000   0.036   0.068   0.031   0.250   0.000   0.121
   0.375   7.000   0.000   0.036   0.068   0.031   0.251   0.000   0.128
   0.400   7.000   0.000   0.036   0.068   0.031   0.252   0.000   0.136
   0.425   7.000   0.000   0.036   0.069   0.031   0.254   0.000   0.145
   0.450   7.000   0.000   0.036   0.068   0.031   0.255   0.000   0.153
   0.475   7.000   0.000   0.036   0.068   0.031   0.256   0.000   0.162
   0.500   8.000   0.000   0.036   0.068   0.031   0.258   0.000   0.171
   0.525   8.000   0.000   0.035   0.067   0.031   0.259   0.000   0.180
   0.550   9.000   0.000   0.035   0.067   0.031   0.260   0.000   0.189
   0.575   9.000   0.000   0.034   0.066   0.031   0.261   0.000   0.198
   0.600   9.000   0.000   0.034   0.065   0.031   0.262   0.000   0.207
   0.625   9.000   0.000   0.033   0.064   0.031   0.262   0.000   0.216
   0.650   9.000   0.000   0.032   0.063   0.031   0.263   0.000   0.225
   0.675   9.000   0.000   0.031   0.061   0.031   0.263   0.000   0.233
   0.700   9.000   0.000   0.030   0.060   0.031   0.263   0.000   0.242
   0.725   9.000   0.000   0.029   0.059   0.031   0.263   0.000   0.250
   0.750   9.000   0.000   0.028   0.058   0.031   0.263   0.000   0.259
   0.775   9.000   0.000   0.027   0.057   0.031   0.263   0.000   0.267
   0.800  10.000   0.000   0.026   0.055   0.031   0.262   0.000   0.274
   0.825  11.000   0.000   0.025   0.054   0.032   0.261   0.000   0.282
   0.850  11.000   0.000   0.024   0.053   0.032   0.261   0.000   0.289
   0.875  11.000   0.000   0.023   0.052   0.032   0.260   0.000   0.296
   0.900  11.000   0.000   0.022   0.051   0.033   0.259   0.000   0.303
   0.925  11.000   0.000   0.021   0.050   0.033   0.257   0.000   0.307
   0.950  11.000   0.000   0.020   0.048   0.033   0.255   0.000   0.311
   0.975  11.000   0.000   0.019   0.047   0.033   0.252   0.000   0.315
   1.000  11.000   0.000   0.018   0.046   0.034   0.250   0.000   0.318
