  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.102   0.101   0.202
   0.025  25.000   0.101   0.100   0.201
   0.050  23.000   0.100   0.099   0.198
   0.075  21.000   0.097   0.097   0.194
   0.100  23.000   0.094   0.095   0.189
   0.125  21.000   0.089   0.092   0.182
   0.150  19.000   0.085   0.088   0.175
   0.175  14.000   0.082   0.087   0.171
   0.200  17.000   0.085   0.092   0.180
   0.225  19.000   0.090   0.098   0.191
   0.250  19.000   0.094   0.103   0.200
   0.275  20.000   0.097   0.106   0.207
   0.300  20.000   0.100   0.108   0.212
   0.325  22.000   0.101   0.110   0.215
   0.350  22.000   0.103   0.111   0.217
   0.375  22.000   0.103   0.112   0.218
   0.400  24.000   0.104   0.112   0.219
   0.425  23.000   0.104   0.112   0.219
   0.450  23.000   0.104   0.112   0.219
   0.475  23.000   0.104   0.111   0.218
   0.500  22.000   0.103   0.110   0.217
   0.525  21.000   0.103   0.110   0.215
   0.550  21.000   0.102   0.109   0.213
   0.575  21.000   0.101   0.108   0.211
   0.600  21.000   0.100   0.107   0.209
   0.625  21.000   0.099   0.105   0.207
   0.650  21.000   0.098   0.104   0.205
   0.675  21.000   0.097   0.103   0.203
   0.700  20.000   0.096   0.102   0.200
   0.725  20.000   0.095   0.101   0.198
   0.750  20.000   0.094   0.100   0.196
   0.775  20.000   0.093   0.098   0.194
   0.800  20.000   0.092   0.097   0.192
   0.825  20.000   0.091   0.096   0.190
   0.850  20.000   0.090   0.095   0.187
   0.875  20.000   0.089   0.094   0.185
   0.900  20.000   0.088   0.093   0.184
   0.925  20.000   0.087   0.092   0.182
   0.950  20.000   0.086   0.091   0.180
   0.975  20.000   0.086   0.090   0.178
   1.000  20.000   0.085   0.089   0.176
