TEXTURE AT STRAIN =    0.5000
   1.523   1.896   0.331  <-- length of phase ellipsoid axes
  165.66    2.23 -108.92  <-- Euler angles (deg) of phase ellipsoid axes
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
  139.19   48.13 -137.13   0.0003500
