TEXTURE AT STRAIN =    0.8000
   1.967   2.569   0.185  <-- length of phase ellipsoid axes
 -176.94    1.03 -126.29  <-- Euler angles (deg) of phase ellipsoid axes
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
  139.25   48.70 -137.11   0.0003500
