TEXTURE AT STRAIN =    0.5500
   1.589   2.007   0.298  <-- length of phase ellipsoid axes
  169.24    1.89 -112.52  <-- Euler angles (deg) of phase ellipsoid axes
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
  139.19   48.53 -137.15   0.0003500
