  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.094   0.101   0.199
   0.025  20.000   0.095   0.102   0.199
   0.050  20.000   0.095   0.102   0.199
   0.075  20.000   0.094   0.101   0.198
   0.100  19.000   0.093   0.100   0.195
   0.125  18.000   0.090   0.097   0.190
   0.150  14.000   0.087   0.094   0.184
   0.175  19.000   0.089   0.096   0.189
   0.200  20.000   0.094   0.102   0.199
   0.225  21.000   0.098   0.106   0.207
   0.250  21.000   0.101   0.109   0.213
   0.275  21.000   0.103   0.111   0.217
   0.300  21.000   0.104   0.112   0.220
   0.325  22.000   0.105   0.113   0.222
   0.350  22.000   0.106   0.114   0.223
   0.375  23.000   0.106   0.114   0.223
   0.400  22.000   0.106   0.114   0.223
   0.425  22.000   0.106   0.113   0.222
   0.450  22.000   0.105   0.113   0.221
   0.475  21.000   0.105   0.112   0.220
   0.500  21.000   0.104   0.111   0.218
   0.525  21.000   0.103   0.110   0.216
   0.550  21.000   0.102   0.109   0.214
   0.575  21.000   0.101   0.108   0.211
   0.600  21.000   0.100   0.106   0.209
   0.625  21.000   0.099   0.105   0.207
   0.650  21.000   0.098   0.104   0.204
   0.675  21.000   0.097   0.103   0.202
   0.700  21.000   0.095   0.101   0.199
   0.725  21.000   0.094   0.100   0.197
   0.750  21.000   0.093   0.099   0.195
   0.775  20.000   0.092   0.098   0.192
   0.800  20.000   0.091   0.097   0.190
   0.825  20.000   0.090   0.096   0.188
   0.850  20.000   0.089   0.095   0.186
   0.875  20.000   0.088   0.093   0.184
   0.900  20.000   0.087   0.092   0.182
   0.925  20.000   0.086   0.091   0.180
   0.950  20.000   0.085   0.090   0.178
   0.975  20.000   0.085   0.090   0.176
   1.000  20.000   0.084   0.089   0.174
