TEXTURE AT STRAIN =    0.9000
   2.162   2.845   0.151  <-- length of phase ellipsoid axes
 -151.21    0.84 -158.90  <-- Euler angles (deg) of phase ellipsoid axes
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
  136.17   48.45 -136.76   0.0003500
