TEXTURE AT STRAIN =    0.3000
   1.372   1.541   0.456  <-- length of phase ellipsoid axes
  134.83    5.13 -133.09  <-- Euler angles (deg) of phase ellipsoid axes
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
  118.42   20.68 -115.91   0.0003500
