  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.117   0.117   0.235
   0.025  20.000   0.121   0.123   0.244
   0.050  20.000   0.124   0.127   0.252
   0.075  20.000   0.126   0.130   0.258
   0.100  21.000   0.127   0.133   0.262
   0.125  21.000   0.128   0.134   0.265
   0.150  21.000   0.128   0.135   0.266
   0.175  21.000   0.128   0.136   0.267
   0.200  23.000   0.127   0.136   0.266
   0.225  23.000   0.126   0.135   0.265
   0.250  23.000   0.125   0.134   0.263
   0.275  23.000   0.124   0.133   0.260
   0.300  23.000   0.122   0.131   0.257
   0.325  22.000   0.120   0.129   0.253
   0.350  22.000   0.118   0.127   0.249
   0.375  22.000   0.116   0.125   0.244
   0.400  22.000   0.113   0.122   0.240
   0.425  22.000   0.111   0.120   0.235
   0.450  21.000   0.109   0.118   0.230
   0.475  21.000   0.106   0.115   0.225
   0.500  20.000   0.104   0.113   0.220
   0.525  20.000   0.102   0.110   0.216
   0.550  19.000   0.100   0.108   0.211
   0.575  19.000   0.098   0.106   0.207
   0.600  19.000   0.096   0.104   0.203
   0.625  19.000   0.094   0.102   0.199
   0.650  19.000   0.092   0.100   0.195
   0.675  20.000   0.091   0.098   0.192
   0.700  20.000   0.089   0.096   0.188
   0.725  20.000   0.088   0.094   0.185
   0.750  20.000   0.086   0.093   0.182
   0.775  20.000   0.085   0.091   0.179
   0.800  20.000   0.084   0.090   0.176
   0.825  20.000   0.083   0.089   0.174
   0.850  20.000   0.081   0.088   0.172
   0.875  20.000   0.080   0.086   0.169
   0.900  20.000   0.079   0.085   0.167
   0.925  20.000   0.080   0.085   0.168
   0.950  20.000   0.080   0.086   0.168
   0.975  20.000   0.080   0.086   0.168
   1.000  20.000   0.080   0.086   0.168
