  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.126   0.125   0.251
   0.025  25.000   0.127   0.126   0.252
   0.050  23.000   0.125   0.126   0.251
   0.075  21.000   0.124   0.125   0.250
   0.100  20.000   0.122   0.125   0.248
   0.125  21.000   0.122   0.126   0.249
   0.150  21.000   0.122   0.127   0.251
   0.175  21.000   0.121   0.128   0.252
   0.200  22.000   0.121   0.128   0.252
   0.225  22.000   0.120   0.127   0.250
   0.250  22.000   0.118   0.126   0.248
   0.275  23.000   0.117   0.124   0.245
   0.300  23.000   0.115   0.123   0.241
   0.325  23.000   0.113   0.120   0.237
   0.350  22.000   0.111   0.118   0.232
   0.375  23.000   0.109   0.116   0.227
   0.400  23.000   0.106   0.113   0.223
   0.425  23.000   0.104   0.111   0.218
   0.450  23.000   0.102   0.109   0.213
   0.475  23.000   0.100   0.106   0.209
   0.500  23.000   0.097   0.104   0.204
   0.525  23.000   0.095   0.102   0.200
   0.550  22.000   0.094   0.100   0.196
   0.575  21.000   0.092   0.098   0.193
   0.600  20.000   0.090   0.097   0.189
   0.625  20.000   0.089   0.095   0.186
   0.650  20.000   0.087   0.093   0.183
   0.675  20.000   0.086   0.092   0.180
   0.700  20.000   0.084   0.091   0.178
   0.725  20.000   0.083   0.089   0.175
   0.750  20.000   0.082   0.088   0.173
   0.775  20.000   0.081   0.087   0.171
   0.800  20.000   0.080   0.086   0.169
   0.825  20.000   0.079   0.085   0.167
   0.850  20.000   0.078   0.084   0.165
   0.875  20.000   0.078   0.083   0.163
   0.900  20.000   0.077   0.082   0.161
   0.925  21.000   0.076   0.081   0.160
   0.950  21.000   0.076   0.082   0.160
   0.975  21.000   0.076   0.082   0.161
   1.000  21.000   0.077   0.082   0.161
