  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.140   0.143   0.284
   0.025  20.000   0.142   0.144   0.287
   0.050  21.000   0.143   0.146   0.290
   0.075  20.000   0.144   0.148   0.294
   0.100  21.000   0.143   0.150   0.296
   0.125  21.000   0.143   0.150   0.296
   0.150  20.000   0.141   0.150   0.295
   0.175  20.000   0.140   0.149   0.293
   0.200  20.000   0.138   0.148   0.290
   0.225  21.000   0.135   0.146   0.286
   0.250  21.000   0.133   0.144   0.281
   0.275  22.000   0.130   0.141   0.275
   0.300  22.000   0.127   0.138   0.269
   0.325  22.000   0.124   0.135   0.263
   0.350  21.000   0.121   0.131   0.257
   0.375  21.000   0.118   0.128   0.250
   0.400  21.000   0.115   0.125   0.244
   0.425  21.000   0.112   0.122   0.238
   0.450  21.000   0.109   0.119   0.232
   0.475  21.000   0.106   0.116   0.226
   0.500  21.000   0.104   0.113   0.220
   0.525  21.000   0.101   0.110   0.215
   0.550  21.000   0.099   0.107   0.210
   0.575  21.000   0.097   0.105   0.205
   0.600  20.000   0.095   0.103   0.201
   0.625  20.000   0.093   0.101   0.197
   0.650  20.000   0.091   0.099   0.193
   0.675  20.000   0.089   0.097   0.189
   0.700  20.000   0.088   0.095   0.186
   0.725  20.000   0.086   0.093   0.182
   0.750  19.000   0.085   0.092   0.179
   0.775  19.000   0.083   0.090   0.176
   0.800  19.000   0.082   0.089   0.174
   0.825  19.000   0.081   0.087   0.171
   0.850  19.000   0.080   0.086   0.169
   0.875  19.000   0.079   0.085   0.166
   0.900  19.000   0.078   0.084   0.164
   0.925  19.000   0.077   0.083   0.162
   0.950  19.000   0.077   0.083   0.162
   0.975  19.000   0.077   0.083   0.162
   1.000  19.000   0.077   0.083   0.162
