TEXTURE AT STRAIN =    0.8500
   2.086   2.675   0.167  <-- length of phase ellipsoid axes
  169.97    1.42 -121.25  <-- Euler angles (deg) of phase ellipsoid axes
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
  138.13   48.71 -137.24   0.0003500
