  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.185   0.032   0.074   0.010   0.013   0.000   0.163
   0.025   9.000   0.181   0.032   0.070   0.010   0.009   0.000   0.166
   0.050   8.000   0.176   0.032   0.068   0.010   0.007   0.000   0.167
   0.075   8.000   0.172   0.032   0.066   0.010   0.005   0.000   0.169
   0.100   8.000   0.169   0.031   0.065   0.010   0.004   0.000   0.171
   0.125   8.000   0.166   0.031   0.064   0.010   0.003   0.000   0.174
   0.150   8.000   0.165   0.031   0.063   0.009   0.003   0.000   0.177
   0.175   8.000   0.164   0.031   0.063   0.009   0.002   0.000   0.182
   0.200   7.000   0.164   0.031   0.062   0.008   0.002   0.000   0.187
   0.225   7.000   0.165   0.031   0.062   0.007   0.002   0.000   0.193
   0.250   7.000   0.166   0.032   0.063   0.007   0.001   0.000   0.200
   0.275   7.000   0.168   0.032   0.063   0.006   0.001   0.000   0.207
   0.300   7.000   0.170   0.033   0.063   0.005   0.001   0.000   0.214
   0.325   7.000   0.173   0.034   0.064   0.005   0.001   0.000   0.221
   0.350   7.000   0.176   0.035   0.064   0.004   0.001   0.000   0.229
   0.375   7.000   0.179   0.037   0.064   0.003   0.000   0.000   0.236
   0.400   8.000   0.182   0.038   0.064   0.003   0.000   0.000   0.243
   0.425   8.000   0.185   0.040   0.064   0.002   0.000   0.000   0.250
   0.450   8.000   0.188   0.042   0.064   0.002   0.000   0.000   0.257
   0.475   8.000   0.191   0.044   0.064   0.002   0.000   0.000   0.264
   0.500   9.000   0.194   0.046   0.063   0.001   0.000   0.000   0.270
   0.525   9.000   0.197   0.048   0.063   0.001   0.000   0.000   0.276
   0.550   9.000   0.199   0.050   0.062   0.001   0.000   0.000   0.281
   0.575   9.000   0.202   0.053   0.062   0.001   0.000   0.000   0.286
   0.600   9.000   0.204   0.055   0.061   0.000   0.000   0.000   0.291
   0.625   9.000   0.206   0.058   0.060   0.000   0.000   0.000   0.295
   0.650   9.000   0.208   0.060   0.059   0.000   0.000   0.000   0.300
   0.675   9.000   0.210   0.063   0.058   0.000   0.000   0.000   0.303
   0.700   9.000   0.211   0.066   0.057   0.000   0.000   0.000   0.307
   0.725   9.000   0.213   0.069   0.056   0.000   0.000   0.000   0.311
   0.750   9.000   0.214   0.072   0.055   0.000   0.000   0.000   0.314
   0.775   9.000   0.215   0.075   0.053   0.000   0.000   0.000   0.317
   0.800   9.000   0.216   0.078   0.052   0.000   0.000   0.000   0.319
   0.825   9.000   0.217   0.081   0.051   0.000   0.000   0.000   0.322
   0.850   9.000   0.217   0.084   0.050   0.000   0.000   0.000   0.324
   0.875   9.000   0.218   0.087   0.048   0.000   0.000   0.000   0.326
   0.900   9.000   0.218   0.091   0.047   0.000   0.000   0.000   0.328
   0.925   9.000   0.218   0.094   0.046   0.000   0.000   0.000   0.330
   0.950   9.000   0.218   0.097   0.045   0.000   0.000   0.000   0.332
   0.975   9.000   0.217   0.100   0.043   0.000   0.000   0.000   0.332
   1.000   9.000   0.216   0.103   0.042   0.000   0.000   0.000   0.332
