  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.000   0.137   0.226   0.000   0.015   0.000   0.171
   0.025   7.000   0.000   0.140   0.219   0.000   0.012   0.000   0.175
   0.050   6.000   0.000   0.143   0.212   0.000   0.009   0.000   0.179
   0.075   6.000   0.000   0.145   0.206   0.000   0.007   0.000   0.185
   0.100   7.000   0.000   0.147   0.200   0.000   0.006   0.000   0.191
   0.125   7.000   0.000   0.149   0.195   0.000   0.005   0.000   0.199
   0.150   7.000   0.000   0.151   0.191   0.000   0.004   0.000   0.207
   0.175   8.000   0.000   0.153   0.187   0.000   0.003   0.000   0.216
   0.200   8.000   0.000   0.156   0.183   0.000   0.003   0.000   0.226
   0.225   8.000   0.000   0.158   0.180   0.000   0.002   0.000   0.236
   0.250   8.000   0.000   0.161   0.178   0.000   0.002   0.000   0.246
   0.275   8.000   0.000   0.164   0.176   0.000   0.002   0.000   0.255
   0.300   9.000   0.000   0.166   0.175   0.000   0.001   0.000   0.265
   0.325   9.000   0.000   0.169   0.174   0.000   0.001   0.000   0.274
   0.350   9.000   0.000   0.172   0.173   0.000   0.001   0.000   0.282
   0.375   9.000   0.000   0.174   0.173   0.000   0.001   0.000   0.290
   0.400   9.000   0.000   0.177   0.173   0.000   0.001   0.000   0.298
   0.425   9.000   0.000   0.179   0.173   0.000   0.001   0.000   0.305
   0.450   9.000   0.000   0.181   0.174   0.000   0.000   0.000   0.312
   0.475   9.000   0.000   0.183   0.174   0.000   0.000   0.000   0.318
   0.500   9.000   0.000   0.185   0.175   0.000   0.000   0.000   0.324
   0.525   9.000   0.000   0.187   0.176   0.000   0.000   0.000   0.329
   0.550   9.000   0.000   0.189   0.176   0.000   0.000   0.000   0.334
   0.575   9.000   0.000   0.190   0.177   0.000   0.000   0.000   0.339
   0.600   9.000   0.000   0.192   0.178   0.000   0.000   0.000   0.343
   0.625   9.000   0.000   0.193   0.179   0.000   0.000   0.000   0.347
   0.650   9.000   0.000   0.195   0.180   0.000   0.000   0.000   0.350
   0.675   9.000   0.000   0.196   0.181   0.000   0.000   0.000   0.354
   0.700   9.000   0.000   0.197   0.182   0.000   0.000   0.000   0.357
   0.725   9.000   0.000   0.198   0.182   0.000   0.000   0.000   0.360
   0.750   9.000   0.000   0.199   0.183   0.000   0.000   0.000   0.362
   0.775   9.000   0.000   0.200   0.184   0.000   0.000   0.000   0.365
   0.800   9.000   0.000   0.201   0.185   0.000   0.000   0.000   0.367
   0.825   9.000   0.000   0.202   0.185   0.000   0.000   0.000   0.370
   0.850   9.000   0.000   0.203   0.186   0.000   0.000   0.000   0.372
   0.875   9.000   0.000   0.204   0.187   0.000   0.000   0.000   0.373
   0.900   9.000   0.000   0.204   0.187   0.000   0.000   0.000   0.375
   0.925   9.000   0.000   0.205   0.188   0.000   0.000   0.000   0.377
   0.950   9.000   0.000   0.206   0.188   0.000   0.000   0.000   0.378
   0.975   9.000   0.000   0.207   0.189   0.000   0.000   0.000   0.380
   1.000   9.000   0.000   0.207   0.189   0.000   0.000   0.000   0.380
