  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   9.000   0.179   0.092   0.032   0.000   0.000   0.000   0.172
   0.025   9.000   0.175   0.091   0.031   0.000   0.000   0.000   0.172
   0.050   9.000   0.171   0.090   0.030   0.000   0.000   0.000   0.172
   0.075   9.000   0.167   0.090   0.029   0.000   0.000   0.000   0.173
   0.100   9.000   0.164   0.089   0.028   0.000   0.000   0.000   0.175
   0.125   9.000   0.162   0.089   0.028   0.000   0.000   0.000   0.178
   0.150   9.000   0.161   0.089   0.027   0.000   0.000   0.000   0.182
   0.175   9.000   0.160   0.090   0.027   0.000   0.000   0.000   0.187
   0.200   9.000   0.159   0.090   0.026   0.000   0.000   0.000   0.192
   0.225   9.000   0.159   0.091   0.026   0.000   0.000   0.000   0.198
   0.250   9.000   0.159   0.092   0.026   0.000   0.000   0.000   0.204
   0.275   9.000   0.160   0.093   0.026   0.000   0.000   0.000   0.211
   0.300   9.000   0.161   0.095   0.026   0.000   0.000   0.000   0.217
   0.325   9.000   0.163   0.097   0.026   0.000   0.000   0.000   0.224
   0.350   9.000   0.164   0.098   0.026   0.000   0.000   0.000   0.231
   0.375   9.000   0.166   0.101   0.026   0.000   0.000   0.000   0.238
   0.400   9.000   0.168   0.103   0.026   0.000   0.000   0.000   0.245
   0.425   9.000   0.170   0.105   0.026   0.000   0.000   0.000   0.251
   0.450   9.000   0.172   0.108   0.026   0.000   0.000   0.000   0.258
   0.475   9.000   0.173   0.110   0.026   0.000   0.000   0.000   0.264
   0.500   9.000   0.175   0.113   0.026   0.000   0.000   0.000   0.269
   0.525   9.000   0.176   0.115   0.026   0.000   0.000   0.000   0.275
   0.550   9.000   0.178   0.118   0.026   0.000   0.000   0.000   0.280
   0.575   9.000   0.179   0.120   0.025   0.000   0.000   0.000   0.285
   0.600   9.000   0.181   0.123   0.025   0.000   0.000   0.000   0.289
   0.625   9.000   0.182   0.126   0.025   0.000   0.000   0.000   0.293
   0.650   9.000   0.183   0.128   0.025   0.000   0.000   0.000   0.297
   0.675   9.000   0.183   0.131   0.025   0.000   0.000   0.000   0.301
   0.700   9.000   0.184   0.134   0.024   0.000   0.000   0.000   0.304
   0.725   9.000   0.185   0.136   0.024   0.000   0.000   0.000   0.308
   0.750   9.000   0.185   0.139   0.024   0.000   0.000   0.000   0.311
   0.775   9.000   0.186   0.141   0.023   0.000   0.000   0.000   0.313
   0.800   9.000   0.186   0.143   0.023   0.000   0.000   0.000   0.316
   0.825   9.000   0.186   0.146   0.023   0.000   0.000   0.000   0.319
   0.850   9.000   0.186   0.148   0.022   0.000   0.000   0.000   0.321
   0.875   9.000   0.186   0.150   0.022   0.000   0.000   0.000   0.323
   0.900   9.000   0.186   0.152   0.022   0.000   0.000   0.000   0.325
   0.925   9.000   0.186   0.155   0.021   0.000   0.000   0.000   0.327
   0.950   9.000   0.186   0.157   0.021   0.000   0.000   0.000   0.329
   0.975   9.000   0.185   0.158   0.021   0.000   0.000   0.000   0.328
   1.000   9.000   0.184   0.160   0.020   0.000   0.000   0.000   0.328
