TEXTURE AT STRAIN =    0.5500
   1.566   2.048   0.297  <-- length of phase ellipsoid axes
 -130.74    0.86 -171.90  <-- Euler angles (deg) of phase ellipsoid axes
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
  138.33   48.47 -137.00   0.0003500
