  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.104   0.034   0.028   0.167   0.128   0.000   0.017
   0.025   5.000   0.101   0.032   0.026   0.168   0.125   0.000   0.018
   0.050   5.000   0.098   0.031   0.026   0.170   0.123   0.000   0.018
   0.075   6.000   0.096   0.031   0.025   0.172   0.121   0.000   0.019
   0.100   6.000   0.094   0.030   0.025   0.177   0.119   0.000   0.021
   0.125   6.000   0.094   0.029   0.025   0.182   0.118   0.000   0.022
   0.150   6.000   0.094   0.029   0.026   0.188   0.117   0.000   0.025
   0.175   7.000   0.095   0.030   0.026   0.196   0.115   0.000   0.028
   0.200   7.000   0.096   0.030   0.026   0.204   0.114   0.000   0.032
   0.225   7.000   0.098   0.031   0.026   0.212   0.113   0.000   0.036
   0.250   7.000   0.099   0.032   0.026   0.221   0.112   0.000   0.042
   0.275   7.000   0.100   0.033   0.026   0.228   0.110   0.000   0.048
   0.300   7.000   0.101   0.034   0.026   0.236   0.109   0.000   0.054
   0.325   7.000   0.101   0.035   0.025   0.242   0.107   0.000   0.061
   0.350   7.000   0.101   0.037   0.025   0.248   0.106   0.000   0.069
   0.375   7.000   0.101   0.038   0.024   0.253   0.104   0.000   0.078
   0.400   7.000   0.100   0.039   0.023   0.258   0.102   0.000   0.086
   0.425   7.000   0.099   0.040   0.022   0.262   0.101   0.000   0.095
   0.450   7.000   0.098   0.040   0.022   0.265   0.099   0.000   0.105
   0.475   7.000   0.097   0.041   0.021   0.268   0.098   0.000   0.114
   0.500   7.000   0.095   0.041   0.020   0.270   0.097   0.000   0.124
   0.525   7.000   0.094   0.042   0.019   0.272   0.095   0.000   0.134
   0.550   7.000   0.092   0.042   0.018   0.274   0.094   0.000   0.144
   0.575   7.000   0.090   0.042   0.018   0.276   0.093   0.000   0.155
   0.600   7.000   0.088   0.042   0.017   0.277   0.093   0.000   0.166
   0.625   7.000   0.085   0.043   0.016   0.279   0.092   0.000   0.178
   0.650   7.000   0.083   0.043   0.015   0.280   0.090   0.000   0.190
   0.675   7.000   0.080   0.043   0.014   0.280   0.089   0.000   0.203
   0.700   7.000   0.076   0.043   0.013   0.280   0.088   0.000   0.216
   0.725   7.000   0.073   0.043   0.012   0.280   0.086   0.000   0.230
   0.750   7.000   0.069   0.042   0.011   0.279   0.084   0.000   0.243
   0.775   9.000   0.066   0.041   0.010   0.277   0.083   0.000   0.256
   0.800   9.000   0.063   0.041   0.009   0.275   0.082   0.000   0.268
   0.825   9.000   0.060   0.040   0.009   0.273   0.081   0.000   0.279
   0.850   9.000   0.057   0.038   0.008   0.270   0.081   0.000   0.290
   0.875   9.000   0.055   0.037   0.008   0.268   0.081   0.000   0.300
   0.900   9.000   0.052   0.036   0.007   0.264   0.080   0.000   0.307
   0.925   9.000   0.050   0.034   0.007   0.261   0.080   0.000   0.314
   0.950   9.000   0.048   0.033   0.007   0.258   0.081   0.000   0.321
   0.975   9.000   0.046   0.032   0.006   0.254   0.081   0.000   0.327
   1.000   9.000   0.045   0.030   0.006   0.251   0.081   0.000   0.333
