TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -133.55   86.85 -144.77  <-- Euler angles (deg) of phase ellipsoid axes
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
  132.00   70.71 -132.00   0.0003500
TEXTURE AT STRAIN =    0.0500
   1.072   1.081   0.855  <-- length of phase ellipsoid axes
  -46.64    3.38  154.81  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
  132.62   65.06 -132.75   0.0003500
