TEXTURE AT STRAIN =    0.8500
   2.088   2.713   0.164  <-- length of phase ellipsoid axes
 -177.61    1.13 -137.21  <-- Euler angles (deg) of phase ellipsoid axes
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
