TEXTURE AT STRAIN =    0.7500
   1.920   2.488   0.196  <-- length of phase ellipsoid axes
 -179.85    1.35 -135.95  <-- Euler angles (deg) of phase ellipsoid axes
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
  135.81   48.98 -137.09   0.0003500
