  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.112   0.108   0.218
   0.025  25.000   0.112   0.108   0.219
   0.050  23.000   0.111   0.108   0.218
   0.075  22.000   0.109   0.107   0.216
   0.100  21.000   0.107   0.106   0.213
   0.125  21.000   0.104   0.105   0.209
   0.150  18.000   0.101   0.102   0.204
   0.175  16.000   0.098   0.101   0.200
   0.200  18.000   0.099   0.103   0.203
   0.225  18.000   0.101   0.107   0.210
   0.250  19.000   0.104   0.110   0.217
   0.275  21.000   0.106   0.113   0.221
   0.300  21.000   0.107   0.114   0.224
   0.325  22.000   0.107   0.115   0.226
   0.350  22.000   0.107   0.115   0.226
   0.375  22.000   0.107   0.115   0.226
   0.400  23.000   0.107   0.115   0.225
   0.425  22.000   0.106   0.114   0.224
   0.450  22.000   0.106   0.114   0.223
   0.475  22.000   0.105   0.113   0.221
   0.500  21.000   0.104   0.111   0.218
   0.525  21.000   0.103   0.110   0.216
   0.550  20.000   0.102   0.109   0.214
   0.575  20.000   0.101   0.107   0.211
   0.600  20.000   0.099   0.106   0.208
   0.625  20.000   0.098   0.105   0.206
   0.650  20.000   0.097   0.103   0.203
   0.675  20.000   0.096   0.102   0.201
   0.700  20.000   0.095   0.101   0.198
   0.725  21.000   0.094   0.100   0.196
   0.750  21.000   0.092   0.098   0.193
   0.775  21.000   0.091   0.097   0.191
   0.800  21.000   0.090   0.096   0.189
   0.825  21.000   0.089   0.095   0.186
   0.850  21.000   0.088   0.094   0.184
   0.875  21.000   0.087   0.093   0.182
   0.900  21.000   0.086   0.092   0.180
   0.925  21.000   0.086   0.091   0.178
   0.950  21.000   0.085   0.090   0.177
   0.975  21.000   0.084   0.089   0.175
   1.000  21.000   0.083   0.088   0.173
