TEXTURE AT STRAIN =    0.9000
   2.176   2.827   0.151  <-- length of phase ellipsoid axes
 -177.03    1.05 -137.39  <-- Euler angles (deg) of phase ellipsoid axes
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
  135.55   48.60 -136.79   0.0003500
