TEXTURE AT STRAIN =    0.1000
   1.067   1.199   0.772  <-- length of phase ellipsoid axes
 -124.42    3.51 -101.66  <-- Euler angles (deg) of phase ellipsoid axes
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
  176.58    2.22 -176.48   0.0003500
