  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.131   0.082   0.020   0.140   0.076   0.000   0.045
   0.025   7.000   0.128   0.080   0.019   0.147   0.072   0.000   0.046
   0.050   7.000   0.126   0.078   0.019   0.157   0.065   0.000   0.047
   0.075   7.000   0.123   0.075   0.019   0.166   0.058   0.000   0.047
   0.100   7.000   0.120   0.073   0.019   0.174   0.052   0.000   0.045
   0.125   7.000   0.117   0.071   0.019   0.182   0.048   0.000   0.042
   0.150   7.000   0.116   0.069   0.018   0.190   0.045   0.000   0.037
   0.175   6.000   0.115   0.067   0.018   0.198   0.044   0.000   0.033
   0.200   6.000   0.114   0.067   0.019   0.207   0.044   0.000   0.029
   0.225   6.000   0.115   0.066   0.019   0.216   0.045   0.000   0.025
   0.250   6.000   0.116   0.066   0.019   0.224   0.046   0.001   0.022
   0.275   5.000   0.117   0.066   0.020   0.232   0.047   0.001   0.020
   0.300   5.000   0.118   0.066   0.020   0.240   0.049   0.001   0.018
   0.325   5.000   0.120   0.067   0.020   0.248   0.050   0.001   0.016
   0.350   5.000   0.121   0.068   0.020   0.255   0.052   0.001   0.016
   0.375   5.000   0.123   0.069   0.021   0.262   0.053   0.001   0.016
   0.400   5.000   0.124   0.070   0.021   0.268   0.054   0.001   0.017
   0.425   5.000   0.125   0.071   0.021   0.274   0.056   0.001   0.019
   0.450   5.000   0.126   0.072   0.021   0.279   0.057   0.001   0.022
   0.475   5.000   0.126   0.073   0.020   0.284   0.057   0.001   0.025
   0.500   5.000   0.126   0.074   0.020   0.288   0.058   0.001   0.029
   0.525   6.000   0.125   0.075   0.020   0.292   0.058   0.001   0.034
   0.550   7.000   0.124   0.076   0.019   0.295   0.059   0.001   0.040
   0.575   7.000   0.122   0.077   0.018   0.298   0.059   0.001   0.047
   0.600   7.000   0.120   0.077   0.018   0.300   0.058   0.001   0.054
   0.625   7.000   0.118   0.078   0.017   0.302   0.058   0.001   0.061
   0.650   7.000   0.115   0.078   0.016   0.304   0.058   0.001   0.069
   0.675   7.000   0.113   0.078   0.015   0.305   0.057   0.001   0.078
   0.700   6.000   0.110   0.079   0.015   0.306   0.057   0.001   0.087
   0.725   6.000   0.106   0.078   0.014   0.306   0.056   0.001   0.096
   0.750   6.000   0.103   0.078   0.013   0.306   0.056   0.001   0.105
   0.775   6.000   0.100   0.078   0.012   0.306   0.055   0.001   0.115
   0.800   6.000   0.096   0.077   0.011   0.306   0.055   0.001   0.124
   0.825   6.000   0.093   0.077   0.011   0.305   0.054   0.001   0.134
   0.850   6.000   0.089   0.076   0.010   0.304   0.054   0.001   0.144
   0.875   6.000   0.086   0.075   0.009   0.303   0.053   0.001   0.154
   0.900   6.000   0.083   0.074   0.009   0.301   0.053   0.001   0.163
   0.925   6.000   0.079   0.073   0.008   0.300   0.053   0.001   0.173
   0.950   7.000   0.076   0.071   0.008   0.296   0.052   0.001   0.181
   0.975   7.000   0.072   0.070   0.007   0.293   0.052   0.001   0.189
   1.000   7.000   0.069   0.068   0.007   0.290   0.052   0.001   0.197
