TEXTURE AT STRAIN =    1.0000
   2.491   3.045   0.120  <-- length of phase ellipsoid axes
  156.28   80.98 -160.51  <-- Euler angles (deg) of phase ellipsoid axes
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
  174.40   29.78 -161.23   0.0003500
