TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -132.00   41.78 -165.48  <-- Euler angles (deg) of phase ellipsoid axes
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
  137.66   87.02 -118.55   0.0016500
