TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   78.76   53.88  112.61  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
 -172.28   21.92 -107.53   0.0016500
