  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.000   0.304   0.021   0.000   0.001   0.169
   0.025   5.000   0.001   0.304   0.019   0.000   0.001   0.173
   0.050   5.000   0.001   0.303   0.018   0.000   0.001   0.177
   0.075   5.000   0.002   0.303   0.016   0.000   0.001   0.183
   0.100   6.000   0.003   0.304   0.015   0.000   0.001   0.189
   0.125   5.000   0.005   0.305   0.014   0.000   0.001   0.195
   0.150   5.000   0.007   0.305   0.013   0.000   0.001   0.201
   0.175   5.000   0.009   0.304   0.012   0.000   0.001   0.204
   0.200   5.000   0.012   0.302   0.011   0.000   0.001   0.207
   0.225   7.000   0.016   0.300   0.010   0.000   0.001   0.209
   0.250   7.000   0.019   0.297   0.009   0.000   0.001   0.212
   0.275   7.000   0.022   0.294   0.008   0.000   0.001   0.215
   0.300   7.000   0.025   0.292   0.007   0.000   0.001   0.219
   0.325   7.000   0.029   0.289   0.006   0.000   0.001   0.224
   0.350   7.000   0.032   0.287   0.006   0.000   0.000   0.229
   0.375   7.000   0.035   0.285   0.005   0.000   0.000   0.234
   0.400   7.000   0.039   0.283   0.004   0.000   0.000   0.239
   0.425   7.000   0.042   0.280   0.004   0.000   0.000   0.244
   0.450   8.000   0.046   0.278   0.003   0.000   0.000   0.250
   0.475   8.000   0.049   0.276   0.003   0.000   0.000   0.255
   0.500   7.000   0.053   0.274   0.002   0.000   0.000   0.260
   0.525   7.000   0.057   0.272   0.002   0.000   0.000   0.265
   0.550   7.000   0.061   0.270   0.002   0.000   0.000   0.270
   0.575   7.000   0.064   0.268   0.002   0.000   0.000   0.274
   0.600   7.000   0.068   0.265   0.002   0.000   0.000   0.279
   0.625   7.000   0.072   0.263   0.002   0.000   0.000   0.283
   0.650   7.000   0.076   0.261   0.002   0.000   0.000   0.287
   0.675   7.000   0.079   0.259   0.002   0.000   0.000   0.290
   0.700   7.000   0.083   0.257   0.002   0.000   0.000   0.294
   0.725   7.000   0.086   0.255   0.002   0.000   0.000   0.297
   0.750   8.000   0.090   0.253   0.002   0.000   0.000   0.300
   0.775   8.000   0.093   0.251   0.002   0.000   0.000   0.303
   0.800   8.000   0.097   0.249   0.002   0.000   0.000   0.306
   0.825   8.000   0.100   0.247   0.003   0.000   0.000   0.309
   0.850   8.000   0.103   0.245   0.003   0.000   0.000   0.312
   0.875   8.000   0.106   0.243   0.003   0.000   0.000   0.314
   0.900   8.000   0.109   0.242   0.003   0.000   0.000   0.316
   0.925   8.000   0.112   0.240   0.004   0.000   0.000   0.318
   0.950   8.000   0.114   0.239   0.004   0.000   0.000   0.320
   0.975   8.000   0.117   0.237   0.004   0.000   0.000   0.322
   1.000   8.000   0.120   0.236   0.005   0.000   0.000   0.324
