  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.097   0.095   0.191
   0.025  21.000   0.097   0.095   0.191
   0.050  21.000   0.097   0.095   0.191
   0.075  21.000   0.097   0.096   0.192
   0.100  22.000   0.097   0.097   0.194
   0.125  22.000   0.097   0.098   0.195
   0.150  24.000   0.097   0.098   0.196
   0.175  24.000   0.096   0.099   0.196
   0.200  25.000   0.095   0.099   0.196
   0.225  26.000   0.094   0.099   0.195
   0.250  26.000   0.093   0.099   0.194
   0.275  26.000   0.092   0.098   0.192
   0.300  26.000   0.091   0.097   0.190
   0.325  28.000   0.089   0.096   0.187
   0.350  29.000   0.087   0.094   0.184
   0.375  30.000   0.085   0.093   0.181
   0.400  30.000   0.084   0.091   0.178
   0.425  28.000   0.082   0.089   0.174
   0.450  28.000   0.080   0.087   0.170
   0.475  28.000   0.078   0.085   0.167
   0.500  28.000   0.077   0.084   0.163
   0.525  28.000   0.075   0.082   0.160
   0.550  28.000   0.073   0.080   0.156
   0.575  28.000   0.072   0.078   0.153
   0.600  28.000   0.070   0.077   0.150
   0.625  28.000   0.069   0.075   0.147
   0.650  28.000   0.068   0.074   0.144
   0.675  28.000   0.066   0.072   0.141
   0.700  28.000   0.065   0.071   0.138
   0.725  28.000   0.064   0.069   0.136
   0.750  28.000   0.063   0.068   0.133
   0.775  28.000   0.062   0.067   0.131
   0.800  28.000   0.061   0.066   0.129
   0.825  28.000   0.060   0.065   0.127
   0.850  28.000   0.059   0.064   0.125
   0.875  29.000   0.058   0.063   0.123
   0.900  30.000   0.057   0.062   0.121
   0.925  30.000   0.056   0.061   0.119
   0.950  30.000   0.056   0.060   0.118
   0.975  29.000   0.055   0.059   0.116
   1.000  29.000   0.054   0.059   0.115
