TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   84.30   53.41  125.10  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
 -140.00    5.00 -125.00   0.0016500
