TEXTURE AT STRAIN =    0.9000
   1.383   1.486   0.481  <-- length of phase ellipsoid axes
  137.80    1.55 -112.53  <-- Euler angles (deg) of phase ellipsoid axes
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
  121.19   93.71 -146.62   0.0016500
