  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   9.000   0.193   0.040   0.069   0.000   0.000   0.000   0.179
   0.025   9.000   0.188   0.040   0.066   0.000   0.000   0.000   0.178
   0.050   9.000   0.183   0.039   0.064   0.000   0.000   0.000   0.177
   0.075   9.000   0.179   0.039   0.062   0.000   0.000   0.000   0.178
   0.100   9.000   0.176   0.038   0.061   0.000   0.000   0.000   0.179
   0.125   9.000   0.174   0.038   0.059   0.000   0.000   0.000   0.182
   0.150   9.000   0.172   0.038   0.058   0.000   0.000   0.000   0.186
   0.175   9.000   0.171   0.038   0.058   0.000   0.000   0.000   0.190
   0.200   9.000   0.170   0.039   0.057   0.000   0.000   0.000   0.195
   0.225   9.000   0.170   0.039   0.057   0.000   0.000   0.000   0.201
   0.250   9.000   0.171   0.040   0.056   0.000   0.000   0.000   0.207
   0.275   9.000   0.172   0.041   0.056   0.000   0.000   0.000   0.214
   0.300   9.000   0.173   0.042   0.056   0.000   0.000   0.000   0.221
   0.325   9.000   0.175   0.043   0.056   0.000   0.000   0.000   0.228
   0.350   9.000   0.177   0.044   0.056   0.000   0.000   0.000   0.235
   0.375   9.000   0.180   0.046   0.056   0.000   0.000   0.000   0.242
   0.400   9.000   0.182   0.047   0.056   0.000   0.000   0.000   0.248
   0.425   9.000   0.185   0.049   0.056   0.000   0.000   0.000   0.255
   0.450   9.000   0.187   0.051   0.055   0.000   0.000   0.000   0.261
   0.475   9.000   0.190   0.054   0.055   0.000   0.000   0.000   0.267
   0.500   9.000   0.192   0.056   0.055   0.000   0.000   0.000   0.273
   0.525   9.000   0.195   0.058   0.054   0.000   0.000   0.000   0.279
   0.550   9.000   0.197   0.061   0.054   0.000   0.000   0.000   0.284
   0.575   9.000   0.199   0.063   0.053   0.000   0.000   0.000   0.288
   0.600   9.000   0.201   0.066   0.052   0.000   0.000   0.000   0.293
   0.625   9.000   0.203   0.069   0.051   0.000   0.000   0.000   0.297
   0.650   9.000   0.205   0.072   0.051   0.000   0.000   0.000   0.301
   0.675   9.000   0.206   0.075   0.050   0.000   0.000   0.000   0.305
   0.700   9.000   0.207   0.078   0.049   0.000   0.000   0.000   0.308
   0.725   9.000   0.209   0.081   0.048   0.000   0.000   0.000   0.311
   0.750   9.000   0.210   0.084   0.047   0.000   0.000   0.000   0.314
   0.775   9.000   0.210   0.087   0.046   0.000   0.000   0.000   0.317
   0.800   9.000   0.211   0.090   0.045   0.000   0.000   0.000   0.320
   0.825   9.000   0.212   0.094   0.044   0.000   0.000   0.000   0.322
   0.850   9.000   0.212   0.097   0.043   0.000   0.000   0.000   0.324
   0.875   9.000   0.212   0.100   0.041   0.000   0.000   0.000   0.326
   0.900   9.000   0.212   0.103   0.040   0.000   0.000   0.000   0.328
   0.925   9.000   0.212   0.106   0.039   0.000   0.000   0.000   0.330
   0.950   9.000   0.212   0.110   0.038   0.000   0.000   0.000   0.332
   0.975   9.000   0.211   0.112   0.037   0.000   0.000   0.000   0.332
   1.000   9.000   0.210   0.115   0.036   0.000   0.000   0.000   0.331
