TEXTURE AT STRAIN =    1.0000
   2.510   3.096   0.117  <-- length of phase ellipsoid axes
  152.80   71.42 -146.39  <-- Euler angles (deg) of phase ellipsoid axes
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
  172.86   20.71 -159.97   0.0003500
