TEXTURE AT STRAIN =    1.0000
   2.349   3.043   0.129  <-- length of phase ellipsoid axes
  129.49   18.01 -164.04  <-- Euler angles (deg) of phase ellipsoid axes
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
  131.81   16.78 -132.85   0.0003500
