  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.135   0.010   0.085   0.063   0.109   0.000   0.071
   0.025   7.000   0.132   0.009   0.083   0.068   0.103   0.000   0.072
   0.050   7.000   0.128   0.009   0.081   0.074   0.096   0.000   0.073
   0.075   7.000   0.125   0.009   0.079   0.081   0.087   0.000   0.075
   0.100   7.000   0.121   0.008   0.078   0.088   0.081   0.000   0.075
   0.125   7.000   0.117   0.008   0.077   0.094   0.076   0.000   0.074
   0.150   7.000   0.114   0.007   0.077   0.100   0.075   0.000   0.073
   0.175   7.000   0.112   0.006   0.078   0.106   0.075   0.000   0.071
   0.200   7.000   0.111   0.006   0.079   0.112   0.076   0.000   0.069
   0.225   6.000   0.110   0.006   0.080   0.118   0.079   0.000   0.067
   0.250   6.000   0.110   0.005   0.082   0.124   0.082   0.000   0.065
   0.275   6.000   0.111   0.005   0.084   0.130   0.086   0.000   0.063
   0.300   6.000   0.112   0.005   0.086   0.137   0.091   0.000   0.060
   0.325   6.000   0.114   0.005   0.088   0.143   0.096   0.000   0.058
   0.350   6.000   0.116   0.005   0.090   0.150   0.101   0.000   0.055
   0.375   6.000   0.118   0.005   0.092   0.156   0.107   0.000   0.052
   0.400   6.000   0.120   0.005   0.094   0.163   0.113   0.000   0.049
   0.425   6.000   0.122   0.005   0.096   0.170   0.119   0.000   0.046
   0.450   6.000   0.124   0.005   0.098   0.176   0.125   0.000   0.042
   0.475   6.000   0.126   0.005   0.099   0.182   0.130   0.000   0.039
   0.500   6.000   0.128   0.005   0.101   0.188   0.136   0.000   0.035
   0.525   6.000   0.130   0.006   0.102   0.193   0.142   0.000   0.032
   0.550   5.000   0.132   0.006   0.103   0.199   0.148   0.000   0.030
   0.575   5.000   0.133   0.006   0.104   0.203   0.153   0.000   0.027
   0.600   5.000   0.134   0.006   0.105   0.207   0.158   0.000   0.026
   0.625   4.000   0.135   0.006   0.105   0.211   0.162   0.000   0.025
   0.650   4.000   0.135   0.006   0.105   0.214   0.167   0.000   0.026
   0.675   4.000   0.135   0.006   0.105   0.217   0.170   0.000   0.027
   0.700   5.000   0.135   0.006   0.104   0.220   0.173   0.000   0.030
   0.725   6.000   0.134   0.006   0.103   0.222   0.176   0.000   0.033
   0.750   6.000   0.133   0.006   0.101   0.223   0.178   0.000   0.037
   0.775   6.000   0.132   0.006   0.099   0.225   0.180   0.000   0.043
   0.800   6.000   0.130   0.006   0.097   0.226   0.181   0.000   0.049
   0.825   6.000   0.128   0.006   0.095   0.226   0.182   0.000   0.056
   0.850   6.000   0.125   0.006   0.092   0.227   0.183   0.000   0.063
   0.875   6.000   0.122   0.006   0.089   0.227   0.183   0.000   0.072
   0.900   6.000   0.119   0.006   0.086   0.227   0.183   0.000   0.080
   0.925   6.000   0.116   0.006   0.083   0.227   0.183   0.000   0.090
   0.950   6.000   0.112   0.006   0.080   0.225   0.183   0.000   0.098
   0.975   6.000   0.107   0.006   0.076   0.224   0.182   0.000   0.107
   1.000   6.000   0.103   0.006   0.073   0.222   0.181   0.000   0.116
